20230305 10:52:04
state,1:Rising,2:Falling,3:Landing,-1:Error
time,state,pressure,temperature,altitude
10:52:31,0,1024.8297110355315,24.479123891913332,-98.87033801646358
10:52:31,0,1024.8297110355315,24.479123891913332,-98.87033801646358
10:52:31,0,1024.8297110355315,24.479123891913332,-98.87033801646358
10:52:31,0,1024.7066995957525,24.484196936624357,-97.82870321392905
10:52:31,0,1024.7066995957525,24.484196936624357,-97.82870321392905
10:52:32,0,1024.7066995957525,24.484196936624357,-97.82870321392905
10:52:32,0,1024.7066995957525,24.484196936624357,-97.82870321392905
10:52:32,0,1024.6364124881395,24.48926998162642,-97.23415432440008
10:52:32,0,1024.6364124881395,24.48926998162642,-97.23415432440008
10:52:33,0,1024.6364124881395,24.48926998162642,-97.23415432440008
10:52:33,0,1024.6364124881395,24.48926998162642,-97.23415432440008
10:52:33,0,1024.530998754524,24.504489118378842,-96.34480828574455
10:52:33,0,1024.530998754524,24.504489118378842,-96.34480828574455
10:52:33,0,1024.530998754524,24.504489118378842,-96.34480828574455
10:52:34,0,1024.530998754524,24.504489118378842,-96.34480828574455
10:52:34,0,1024.8645231293317,24.377663058810867,-99.13175904670098
10:52:34,0,1024.8645231293317,24.377663058810867,-99.13175904670098
10:52:34,0,1024.8645231293317,24.377663058810867,-99.13175904670098
10:52:34,0,1024.8645231293317,24.377663058810867,-99.13175904670098
10:52:35,0,1024.311324084215,24.514635211002314,-94.48398242257754
10:52:35,0,1024.311324084215,24.514635211002314,-94.48398242257754
10:52:35,0,1024.311324084215,24.514635211002314,-94.48398242257754
10:52:35,0,1024.311324084215,24.514635211002314,-94.48398242257754
10:52:36,0,1024.2761927020788,24.52478130478994,-94.18903165089394
10:52:36,0,1024.2761927020788,24.52478130478994,-94.18903165089394
10:52:36,0,1024.2761927020788,24.52478130478994,-94.18903165089394
10:52:36,0,1024.2761927020788,24.52478130478994,-94.18903165089394
10:52:36,0,1024.2146951065304,24.53492739974172,-93.67024510188543
10:52:37,0,1024.2146951065304,24.53492739974172,-93.67024510188543
10:52:37,0,1024.2146951065304,24.53492739974172,-93.67024510188543
10:52:37,0,1024.2146951065304,24.53492739974172,-93.67024510188543
10:52:37,0,1024.1795602557934,24.54507349585765,-93.37518312035515
10:52:38,0,1024.1795602557934,24.54507349585765,-93.37518312035515
10:52:38,0,1024.1795602557934,24.54507349585765,-93.37518312035515
10:52:38,0,1024.1795602557934,24.54507349585765,-93.37518312035515
10:52:38,0,1024.1004894394728,24.560292642214336,-92.70865738235446
10:52:38,0,1024.1004894394728,24.560292642214336,-92.70865738235446
10:52:39,0,1024.1004894394728,24.560292642214336,-92.70865738235446
10:52:39,0,1024.1004894394728,24.560292642214336,-92.70865738235446
10:52:39,0,1023.977456802283,24.565365691581974,-91.66556801958706
10:52:39,0,1023.977456802283,24.565365691581974,-91.66556801958706
10:52:39,0,1023.977456802283,24.565365691581974,-91.66556801958706
10:52:40,0,1023.977456802283,24.565365691581974,-91.66556801958706
10:52:40,0,1023.9071723560534,24.58565789196291,-91.07492351627346
10:52:40,0,1023.9071723560534,24.58565789196291,-91.07492351627346
10:52:40,0,1023.9071723560534,24.58565789196291,-91.07492351627346
10:52:41,0,1023.9071723560534,24.58565789196291,-91.07492351627346
10:52:41,0,1023.8104999964498,24.59073094278574,-90.25538924571161
10:52:41,0,1023.8104999964498,24.59073094278574,-90.25538924571161
10:52:41,0,1023.8104999964498,24.59073094278574,-90.25538924571161
10:52:41,0,1023.8104999964498,24.59073094278574,-90.25538924571161
10:52:42,0,1023.8104999964498,24.59073094278574,-90.25538924571161
10:52:42,0,1023.74019310045,24.595803993899608,-89.6597077464483
10:52:42,0,1023.74019310045,24.595803993899608,-89.6597077464483
10:52:42,0,1023.74019310045,24.595803993899608,-89.6597077464483
10:52:42,0,1023.74019310045,24.595803993899608,-89.6597077464483
10:52:43,0,1023.5732087326171,24.60595009700046,-88.24407649751912
10:52:43,0,1023.5732087326171,24.60595009700046,-88.24407649751912
10:52:43,0,1023.5732087326171,24.60595009700046,-88.24407649751912
10:52:43,0,1023.5732087326171,24.60595009700046,-88.24407649751912
10:52:44,0,1023.4501635870474,24.611023148987442,-87.20000363604144
10:52:44,0,1023.4501635870474,24.611023148987442,-87.20000363604144
10:52:44,0,1023.4501635870474,24.611023148987442,-87.20000363604144
10:52:44,0,1023.4501635870474,24.611023148987442,-87.20000363604144
10:52:44,0,1023.2040681600596,24.621169253834523,-85.11125843278892
10:52:45,0,1023.2040681600596,24.621169253834523,-85.11125843278892
10:52:45,0,1023.2040681600596,24.621169253834523,-85.11125843278892
10:52:45,0,1023.2040681600596,24.621169253834523,-85.11125843278892
10:52:45,0,1023.3446961907966,24.62624230669462,-86.30808632198676
10:52:45,0,1023.3446961907966,24.62624230669462,-86.30808632198676
10:52:46,0,1023.3446961907966,24.62624230669462,-86.30808632198676
10:52:46,0,1023.3446961907966,24.62624230669462,-86.30808632198676
10:52:46,0,1023.0546501416859,24.62624230669462,-83.84239893341413
10:52:46,0,1023.0546501416859,24.62624230669462,-83.84239893341413
10:52:47,0,1023.0546501416859,24.62624230669462,-83.84239893341413
10:52:47,0,1023.0546501416859,24.62624230669462,-83.84239893341413
10:52:47,0,1023.1776977462237,24.636388413287932,-84.89142313524223
10:52:47,0,1023.1776977462237,24.636388413287932,-84.89142313524223
10:52:47,0,1023.1776977462237,24.636388413287932,-84.89142313524223
10:52:48,0,1023.1776977462237,24.636388413287932,-84.89142313524223
10:52:48,0,1022.9491707247521,24.641461467021145,-82.94974923526252
10:52:48,0,1022.9491707247521,24.641461467021145,-82.94974923526252
10:52:48,0,1022.9491707247521,24.641461467021145,-82.94974923526252
10:52:48,0,1022.9491707247521,24.641461467021145,-82.94974923526252
10:52:49,0,1022.9315886261752,24.646534521045396,-82.80164127267184
10:52:49,0,1022.9315886261752,24.646534521045396,-82.80164127267184
10:52:49,0,1022.9315886261752,24.646534521045396,-82.80164127267184
10:52:49,0,1022.9315886261752,24.646534521045396,-82.80164127267184
10:52:49,0,1022.676671739496,24.666826740052784,-80.63893682837748
10:52:50,0,1022.676671739496,24.666826740052784,-80.63893682837748
10:52:50,0,1022.676671739496,24.666826740052784,-80.63893682837748
10:52:50,0,1022.676671739496,24.666826740052784,-80.63893682837748
10:52:50,0,1022.7293760540008,24.697265077295015,-81.0955848766826
10:52:51,0,1022.7293760540008,24.697265077295015,-81.0955848766826
10:52:51,0,1022.7293760540008,24.697265077295015,-81.0955848766826
10:52:51,0,1022.7293760540008,24.697265077295015,-81.0955848766826
10:52:51,0,1022.6063277635815,24.687118963716784,-80.04592488415821
10:52:51,0,1022.6063277635815,24.687118963716784,-80.04592488415821
10:52:52,0,1022.6063277635815,24.687118963716784,-80.04592488415821
10:52:52,0,1022.6063277635815,24.687118963716784,-80.04592488415821
10:52:52,0,1022.6063277635815,24.687118963716784,-80.04592488415821
10:52:52,0,1022.623873218086,24.712484249845147,-80.20204097319343
10:52:52,0,1022.623873218086,24.712484249845147,-80.20204097319343
10:52:53,0,1022.623873218086,24.712484249845147,-80.20204097319343
10:52:53,0,1022.623873218086,24.712484249845147,-80.20204097319343
10:52:53,0,1022.3689721217337,24.702338134520687,-78.03006144274403
10:52:53,0,1022.3689721217337,24.702338134520687,-78.03006144274403
10:52:54,0,1022.3689721217337,24.702338134520687,-78.03006144274403
10:52:54,0,1022.3689721217337,24.702338134520687,-78.03006144274403
10:52:54,0,1022.3074505453453,24.697265077295015,-77.50508681737827
10:52:54,0,1022.3074505453453,24.697265077295015,-77.50508681737827
10:52:54,0,1022.3074505453453,24.697265077295015,-77.50508681737827
10:52:55,0,1022.3074505453453,24.697265077295015,-77.50508681737827
10:52:55,0,1022.2107183510166,24.717557307943935,-76.68689178037053
10:52:55,0,1022.2107183510166,24.717557307943935,-76.68689178037053
10:52:55,0,1022.2107183510166,24.717557307943935,-76.68689178037053
10:52:55,0,1022.2107183510166,24.717557307943935,-76.68689178037053
10:52:56,0,1022.2194656723232,24.737849543249467,-76.7665903917652
10:52:56,0,1022.2194656723232,24.737849543249467,-76.7665903917652
10:52:56,0,1022.2194656723232,24.737849543249467,-76.7665903917652
10:52:56,0,1022.2194656723232,24.737849543249467,-76.7665903917652
10:52:56,0,1022.2018732808718,24.742922602803446,-76.6181135532571
10:52:57,0,1022.2018732808718,24.742922602803446,-76.6181135532571
10:52:57,0,1022.2018732808718,24.742922602803446,-76.6181135532571
10:52:57,0,1022.2018732808718,24.742922602803446,-76.6181135532571
10:52:57,0,1022.0875700896418,24.75306872278452,-75.64742124736988
10:52:58,0,1022.0875700896418,24.75306872278452,-75.64742124736988
10:52:58,0,1022.0875700896418,24.75306872278452,-75.64742124736988
10:52:58,0,1022.0875700896418,24.75306872278452,-75.64742124736988
10:52:58,0,1021.9293360375142,24.75306872278452,-74.29983032098849
10:52:58,0,1021.9293360375142,24.75306872278452,-74.29983032098849
10:52:59,0,1021.9293360375142,24.75306872278452,-74.29983032098849
10:52:59,0,1021.9293360375142,24.75306872278452,-74.29983032098849
10:52:59,0,1021.8062945454438,24.742922602803446,-73.24928825177915
10:52:59,0,1021.8062945454438,24.742922602803446,-73.24928825177915
10:52:59,0,1021.8062945454438,24.742922602803446,-73.24928825177915
10:53:00,0,1021.8062945454438,24.742922602803446,-73.24928825177915
10:53:00,0,1021.7886987657637,24.747995662648464,-73.10064798737216
10:53:00,0,1021.7886987657637,24.747995662648464,-73.10064798737216
10:53:00,0,1021.7886987657637,24.747995662648464,-73.10064798737216
10:53:01,0,1021.7886987657637,24.747995662648464,-73.10064798737216
10:53:01,0,1021.7886987657637,24.747995662648464,-73.10064798737216
10:53:01,0,1021.8413996155628,24.763214843929745,-73.55332265943716
10:53:01,0,1021.8413996155628,24.763214843929745,-73.55332265943716
10:53:01,0,1021.8413996155628,24.763214843929745,-73.55332265943716
10:53:02,0,1021.8413996155628,24.763214843929745,-73.55332265943716
10:53:02,0,1021.8677287764511,24.77843402783037,-73.7813702280257
10:53:02,0,1021.8677287764511,24.77843402783037,-73.7813702280257
10:53:02,0,1021.8677287764511,24.77843402783037,-73.7813702280257
10:53:02,0,1021.8677287764511,24.77843402783037,-73.7813702280257
10:53:03,0,1021.8237123418367,24.798726277105743,-73.41140368765943
10:53:03,0,1021.8237123418367,24.798726277105743,-73.41140368765943
10:53:03,0,1021.8237123418367,24.798726277105743,-73.41140368765943
10:53:03,0,1021.8237123418367,24.798726277105743,-73.41140368765943
10:53:04,0,1021.7006659317385,24.78858015188598,-72.36056076126523
10:53:04,0,1021.7006659317385,24.78858015188598,-72.36056076126523
10:53:04,0,1021.7006659317385,24.78858015188598,-72.36056076126523
10:53:04,0,1021.7006659317385,24.78858015188598,-72.36056076126523
10:53:04,0,1021.7445900360418,24.798726277105743,-72.7372838964185
10:53:05,0,1021.7445900360418,24.798726277105743,-72.7372838964185
10:53:05,0,1021.7445900360418,24.798726277105743,-72.7372838964185
10:53:05,0,1021.7445900360418,24.798726277105743,-72.7372838964185
10:53:05,0,1021.7885151637065,24.80887240348966,-73.11402209077436
10:53:05,0,1021.7885151637065,24.80887240348966,-73.11402209077436
10:53:06,0,1021.7885151637065,24.80887240348966,-73.11402209077436
10:53:06,0,1021.7885151637065,24.80887240348966,-73.11402209077436
10:53:06,0,1021.6918419178958,24.798726277105743,-72.28783691340618
10:53:06,0,1021.6918419178958,24.798726277105743,-72.28783691340618
10:53:06,0,1021.6918419178958,24.798726277105743,-72.28783691340618
10:53:07,0,1021.6918419178958,24.798726277105743,-72.28783691340618
10:53:07,0,1021.7445900360418,24.798726277105743,-72.7372838964185
10:53:07,0,1021.7445900360418,24.798726277105743,-72.7372838964185
10:53:07,0,1021.7445900360418,24.798726277105743,-72.7372838964185
10:53:08,0,1021.7445900360418,24.798726277105743,-72.7372838964185
10:53:08,0,1021.7094409330147,24.793653214350343,-72.4365612363973
10:53:08,0,1021.7094409330147,24.793653214350343,-72.4365612363973
10:53:08,0,1021.7094409330147,24.793653214350343,-72.4365612363973
10:53:08,0,1021.7094409330147,24.793653214350343,-72.4365612363973
10:53:09,0,1021.7094409330147,24.793653214350343,-72.4365612363973
10:53:09,0,1021.7797868814057,24.78858015188598,-73.03468053440538
10:53:09,0,1021.7797868814057,24.78858015188598,-73.03468053440538
10:53:09,0,1021.7797868814057,24.78858015188598,-73.03468053440538
10:53:09,0,1021.7797868814057,24.78858015188598,-73.03468053440538
10:53:10,0,1021.7621886505482,24.793653214350343,-72.8859879396042
10:53:10,0,1021.7621886505482,24.793653214350343,-72.8859879396042
10:53:10,0,1021.7621886505482,24.793653214350343,-72.8859879396042
10:53:10,0,1021.7621886505482,24.793653214350343,-72.8859879396042
10:53:11,0,1021.7885625350298,24.793653214350343,-73.11069115489218
10:53:11,0,1021.7885625350298,24.793653214350343,-73.11069115489218
10:53:11,0,1021.7885625350298,24.793653214350343,-73.11069115489218
10:53:11,0,1021.7797868814057,24.78858015188598,-73.03468053440538
10:53:12,0,1021.7797868814057,24.78858015188598,-73.03468053440538
10:53:12,0,1021.7797868814057,24.78858015188598,-73.03468053440538
10:53:12,0,1021.7797868814057,24.78858015188598,-73.03468053440538
10:53:12,0,1021.7973382227616,24.798726277105743,-73.18670384784429
10:53:12,0,1021.7973382227616,24.798726277105743,-73.18670384784429
10:53:13,0,1021.7973382227616,24.798726277105743,-73.18670384784429
10:53:13,0,1021.7973382227616,24.798726277105743,-73.18670384784429
10:53:13,0,1021.8500864780551,24.798726277105743,-73.63609677070646
10:53:13,0,1021.8500864780551,24.798726277105743,-73.63609677070646
10:53:13,0,1021.8500864780551,24.798726277105743,-73.63609677070646
10:53:14,0,1021.8500864780551,24.798726277105743,-73.63609677070646
10:53:14,0,1021.8676388256386,24.80887240348966,-73.7881418999051
10:53:14,0,1021.8676388256386,24.80887240348966,-73.7881418999051
10:53:14,0,1021.8676388256386,24.80887240348966,-73.7881418999051
10:53:15,0,1021.8676388256386,24.80887240348966,-73.7881418999051
10:53:15,0,1017.2736648368825,22.18106456557871,-34.240366881821856
10:53:15,0,1017.2736648368825,22.18106456557871,-34.240366881821856
10:53:15,0,1017.2736648368825,22.18106456557871,-34.240366881821856
10:53:15,0,1017.2736648368825,22.18106456557871,-34.240366881821856
10:53:16,0,1017.2736648368825,22.18106456557871,-34.240366881821856
10:53:16,0,1021.7972907362961,24.813945467118174,-73.19003761928523
10:53:16,0,1021.7972907362961,24.813945467118174,-73.19003761928523
10:53:16,0,1021.7972907362961,24.813945467118174,-73.19003761928523
10:53:16,0,1021.7972907362961,24.813945467118174,-73.19003761928523
10:53:17,0,1021.8323444397445,24.849456920666853,-73.49745717087568
10:53:17,0,1021.8323444397445,24.849456920666853,-73.49745717087568
10:53:17,0,1021.8323444397445,24.849456920666853,-73.49745717087568
10:53:17,0,1021.8323444397445,24.849456920666853,-73.49745717087568
10:53:17,0,1021.8059681975749,24.849456920666853,-73.27270324059677
10:53:18,0,1021.8059681975749,24.849456920666853,-73.27270324059677
10:53:18,0,1021.8059681975749,24.849456920666853,-73.27270324059677
10:53:18,0,1021.8059681975749,24.849456920666853,-73.27270324059677
10:53:18,0,1021.8234165227155,24.8900414564705,-73.43138175143908
10:53:19,0,1021.8234165227155,24.8900414564705,-73.43138175143908
10:53:19,0,1021.8234165227155,24.8900414564705,-73.43138175143908
10:53:19,0,1021.8234165227155,24.8900414564705,-73.43138175143908
10:53:19,0,1021.8761209689986,24.905260662198998,-73.88429808075354
10:53:19,0,1021.8761209689986,24.905260662198998,-73.88429808075354
10:53:20,0,1021.8761209689986,24.905260662198998,-73.88429808075354
10:53:20,0,1021.8761209689986,24.905260662198998,-73.88429808075354
10:53:20,0,1021.7882103394492,24.900187593331793,-73.13383131426613
10:53:20,0,1021.7882103394492,24.900187593331793,-73.13383131426613
10:53:20,0,1021.7882103394492,24.900187593331793,-73.13383131426613
10:53:21,0,1021.7882103394492,24.900187593331793,-73.13383131426613
10:53:21,0,1021.8760685219713,24.920479870546842,-73.88762375672347
10:53:21,0,1021.8760685219713,24.920479870546842,-73.88762375672347
10:53:21,0,1021.8760685219713,24.920479870546842,-73.88762375672347
10:53:22,0,1021.8760685219713,24.920479870546842,-73.88762375672347
10:53:22,0,1021.7266238897114,24.91033373135724,-72.6113932201859
10:53:22,0,1021.7266238897114,24.91033373135724,-72.6113932201859
10:53:22,0,1021.7266238897114,24.91033373135724,-72.6113932201859
10:53:23,0,1021.7266238897114,24.91033373135724,-72.6113932201859
10:53:23,0,1021.8760150937737,24.93569908151403,-73.89094102517498
10:53:23,0,1021.8760150937737,24.93569908151403,-73.89094102517498
10:53:23,0,1021.8760150937737,24.93569908151403,-73.89094102517498
10:53:23,0,1021.8760150937737,24.93569908151403,-73.89094102517498
10:53:24,0,1021.8144805020569,24.930626010900596,-73.3652157532148
10:53:24,0,1021.8144805020569,24.930626010900596,-73.3652157532148
10:53:24,0,1021.8144805020569,24.930626010900596,-73.3652157532148
10:53:24,0,1021.8144805020569,24.930626010900596,-73.3652157532148
10:53:24,0,1021.7529468828361,24.9255529405782,-72.83947903015333
10:53:25,0,1021.7529468828361,24.9255529405782,-72.83947903015333
10:53:25,0,1021.7529468828361,24.9255529405782,-72.83947903015333
10:53:25,0,1021.7529468828361,24.9255529405782,-72.83947903015333
10:53:25,0,1021.7617212819713,24.930626010900596,-72.91551177681072
10:53:26,0,1021.7617212819713,24.930626010900596,-72.91551177681072
10:53:26,0,1021.7617212819713,24.930626010900596,-72.91551177681072
10:53:26,0,1021.7617212819713,24.930626010900596,-72.91551177681072
10:53:26,0,1021.7704957151498,24.93569908151403,-72.99154659507859
10:53:26,0,1021.7704957151498,24.93569908151403,-72.99154659507859
10:53:27,0,1021.7704957151498,24.93569908151403,-72.99154659507859
10:53:27,0,1021.7704957151498,24.93569908151403,-72.99154659507859
10:53:27,0,1021.7441725177465,24.920479870546842,-72.76344835513552
10:53:27,0,1021.7441725177465,24.920479870546842,-72.76344835513552
10:53:27,0,1021.7441725177465,24.920479870546842,-72.76344835513552
10:53:28,0,1021.7441725177465,24.920479870546842,-72.76344835513552
10:53:28,0,1021.7704957151498,24.93569908151403,-72.99154659507859
10:53:28,0,1021.7704957151498,24.93569908151403,-72.99154659507859
10:53:28,0,1021.7704957151498,24.93569908151403,-72.99154659507859
10:53:28,0,1021.7704957151498,24.93569908151403,-72.99154659507859
10:53:29,0,1021.8056502187617,24.940772152418504,-73.29244561901237
10:53:29,0,1021.8056502187617,24.940772152418504,-73.29244561901237
10:53:29,0,1021.8056502187617,24.940772152418504,-73.29244561901237
10:53:29,0,1021.8056502187617,24.940772152418504,-73.29244561901237
10:53:30,0,1021.7704957151498,24.93569908151403,-72.99154659507859
10:53:30,0,1021.7704957151498,24.93569908151403,-72.99154659507859
10:53:30,0,1021.7704957151498,24.93569908151403,-72.99154659507859
10:53:30,0,1021.7704957151498,24.93569908151403,-72.99154659507859
10:53:30,0,1021.7704957151498,24.93569908151403,-72.99154659507859
10:53:31,0,1021.7792701823693,24.940772152418504,-73.06758348491769
10:53:31,0,1021.7792701823693,24.940772152418504,-73.06758348491769
10:53:31,0,1021.7792701823693,24.940772152418504,-73.06758348491769
10:53:31,0,1021.7792701823693,24.940772152418504,-73.06758348491769
10:53:31,0,1021.7792131166201,24.955991366878152,-73.07082753902131
10:53:32,0,1021.7792131166201,24.955991366878152,-73.07082753902131
10:53:32,0,1021.7792131166201,24.955991366878152,-73.07082753902131
10:53:32,0,1021.7792131166201,24.955991366878152,-73.07082753902131
10:53:32,0,1021.8056502187617,24.940772152418504,-73.29244561901237
10:53:33,0,1021.8056502187617,24.940772152418504,-73.29244561901237
10:53:33,0,1021.8056502187617,24.940772152418504,-73.29244561901237
10:53:33,0,1021.8056502187617,24.940772152418504,-73.29244561901237
10:53:33,0,1021.7792701823693,24.940772152418504,-73.06758348491769
10:53:33,0,1021.7792701823693,24.940772152418504,-73.06758348491769
10:53:34,0,1021.7792701823693,24.940772152418504,-73.06758348491769
10:53:34,0,1021.7792701823693,24.940772152418504,-73.06758348491769
10:53:34,0,1021.8847904308456,24.940772152418504,-73.96699144308666
10:53:34,0,1021.8847904308456,24.940772152418504,-73.96699144308666
10:53:34,0,1021.8847904308456,24.940772152418504,-73.96699144308666
10:53:35,0,1021.8847904308456,24.940772152418504,-73.96699144308666
10:53:35,0,1021.744058327739,24.950918295100564,-72.7699053904446
10:53:35,0,1021.744058327739,24.950918295100564,-72.7699053904446
10:53:35,0,1021.744058327739,24.950918295100564,-72.7699053904446
10:53:35,0,1021.744058327739,24.950918295100564,-72.7699053904446
10:53:36,0,1021.770438764755,24.950918295100564,-72.99478781692204
10:53:36,0,1021.770438764755,24.950918295100564,-72.99478781692204
10:53:36,0,1021.770438764755,24.950918295100564,-72.99478781692204
10:53:36,0,1021.770438764755,24.950918295100564,-72.99478781692204
10:53:37,0,1021.7968192189225,24.950918295100564,-73.21966347915756
10:53:37,0,1021.7968192189225,24.950918295100564,-73.21966347915756
10:53:37,0,1021.7968192189225,24.950918295100564,-73.21966347915756
10:53:37,0,1021.7968192189225,24.950918295100564,-73.21966347915756
10:53:37,0,1021.744058327739,24.950918295100564,-72.7699053904446
10:53:38,0,1021.744058327739,24.950918295100564,-72.7699053904446
10:53:38,0,1021.744058327739,24.950918295100564,-72.7699053904446
10:53:38,0,1021.744058327739,24.950918295100564,-72.7699053904446
10:53:38,0,1021.770438764755,24.950918295100564,-72.99478781692204
10:53:38,0,1021.770438764755,24.950918295100564,-72.99478781692204
10:53:39,0,1021.770438764755,24.950918295100564,-72.99478781692204
10:53:39,0,1021.770438764755,24.950918295100564,-72.99478781692204
10:53:39,0,1021.8320302723051,24.940772152418504,-73.51730098981837
10:53:39,0,1021.8320302723051,24.940772152418504,-73.51730098981837
10:53:40,0,1021.8320302723051,24.940772152418504,-73.51730098981837
10:53:40,0,1021.8320302723051,24.940772152418504,-73.51730098981837
10:53:40,0,1021.8056502187617,24.940772152418504,-73.29244561901237
10:53:40,0,1021.8056502187617,24.940772152418504,-73.29244561901237
10:53:40,0,1021.8056502187617,24.940772152418504,-73.29244561901237
10:53:41,0,1021.8056502187617,24.940772152418504,-73.29244561901237
10:53:41,0,1021.8056502187617,24.940772152418504,-73.29244561901237
10:53:41,0,1021.744058327739,24.950918295100564,-72.7699053904446
10:53:41,0,1021.744058327739,24.950918295100564,-72.7699053904446
10:53:41,0,1021.744058327739,24.950918295100564,-72.7699053904446
10:53:42,0,1021.744058327739,24.950918295100564,-72.7699053904446
10:53:42,0,1021.770438764755,24.950918295100564,-72.99478781692204
10:53:42,0,1021.770438764755,24.950918295100564,-72.99478781692204
10:53:42,0,1021.770438764755,24.950918295100564,-72.99478781692204
10:53:43,0,1021.770438764755,24.950918295100564,-72.99478781692204
10:53:43,0,1021.744058327739,24.950918295100564,-72.7699053904446
10:53:43,0,1021.744058327739,24.950918295100564,-72.7699053904446
10:53:43,0,1021.744058327739,24.950918295100564,-72.7699053904446
10:53:43,0,1021.744058327739,24.950918295100564,-72.7699053904446
10:53:44,0,1021.8055937882516,24.955991366878152,-73.2957065834798
